"x"
"bones                                                                                                                                                                                                                                                          "
"lo que callamos las mujeres                                                                                                                                                                                                                                    "
"las películas mexicanas de antes                                                                                                                                                                                                                               "
"me gustan las novelas                                                                                                                                                                                                                                          "
"los que hacen preguntas y tratar de responderlas yo                                                                                                                                                                                                            "
"funcion de box                                                                                                                                                                                                                                                 "
"noticieros locales                                                                                                                                                                                                                                             "
"espectáculos y telenovelas                                                                                                                                                                                                                                     "
"Deportes noticieros y novelas                                                                                                                                                                                                                                  "
"novelas de la tarde, programas de entretenimiento de las mañanas,                                                                                                                                                                                              "
"Hoy, novelas de la noche, películas antiguas, programas de concursos                                                                                                                                                                                           "
"los deportes fútbol o beisbol                                                                                                                                                                                                                                  "
"las novelas del dos desde la 4 hasta las 10                                                                                                                                                                                                                    "
"las peliculas de fin de semana y los noticieros por la noche                                                                                                                                                                                                   "
"las noches del fútbol                                                                                                                                                                                                                                          "
"Los comentaristas de deportes, noticias, de artistas , películas policiacas o de suspenso                                                                                                                                                                      "
"Los de variedades                                                                                                                                                                                                                                              "
"los simson                                                                                                                                                                                                                                                     "
"ventaneando                                                                                                                                                                                                                                                    "
"ventaneando y a cada quien so santo                                                                                                                                                                                                                            "
"El Chapulín Colorado, novelas, Cuestión de honor, no se aceptan devoluciones                                                                                                                                                                                   "
"pues las comedias de 2 y del 13 me gustan los programas de shows en vivo los fines de semana                                                                                                                                                                   "
"frente a frente, programas de opinión, programas de política, noticias, películas, series policiacas,                                                                                                                                                          "
"como dice el dicho, diálogos en confianza, discovery Chanel                                                                                                                                                                                                    "
"me gusta ventaneando, lo q callamos las mujeres                                                                                                                                                                                                                "
"notieros y partidos de fútbol                                                                                                                                                                                                                                  "
"sabadazo                                                                                                                                                                                                                                                       "
"canal 5                                                                                                                                                                                                                                                        "
"Mañana es para siempre                                                                                                                                                                                                                                         "
"Hoy, vino amor, tres veces ana, los Gonzalez tv.                                                                                                                                                                                                               "
"no cuento con cable.                                                                                                                                                                                                                                           "
"La isla, los protagonistas,Lip sync mexico, los simpson                                                                                                                                                                                                        "
"caricaturas,novelas,programas de espectáculos ,programas cómicos.                                                                                                                                                                                              "
"las telenovelas ,programas de información películas                                                                                                                                                                                                            "
"series,telenovelas                                                                                                                                                                                                                                             "
"telenovelas.. y programas de entretenimiento como hoy sabadazo y mas.                                                                                                                                                                                          "
"pues las novelas de las 4 a las 10                                                                                                                                                                                                                             "
"la voz México                                                                                                                                                                                                                                                  "
"la Rosa de guadalupe                                                                                                                                                                                                                                           "
"tres veces ana                                                                                                                                                                                                                                                 "
"1000 maneras de morir, noches de pánico, deportes, noticias                                                                                                                                                                                                    "
"como dice el dicho                                                                                                                                                                                                                                             "
"1000 maneras de morir y las telenovelas                                                                                                                                                                                                                        "
"las novelas del canal 2                                                                                                                                                                                                                                        "
"Las películas                                                                                                                                                                                                                                                  "
"Hawai 50, la isla, dragón ball, futball soccer                                                                                                                                                                                                                 "
"noticias con dennise                                                                                                                                                                                                                                           "
"venga la alegria y de portv                                                                                                                                                                                                                                    "
"pues las series,peliculas, caricaturas....                                                                                                                                                                                                                     "
"mentes criminales                                                                                                                                                                                                                                              "
"las novelas y noticieros                                                                                                                                                                                                                                       "
"de comida y novelas                                                                                                                                                                                                                                            "
"plan b                                                                                                                                                                                                                                                         "
"Hoy, mujeres de negro, las tres Anas                                                                                                                                                                                                                           "
"Hoy y las Novelas en especial Tres Veces Ana                                                                                                                                                                                                                   "
"la familia p luche                                                                                                                                                                                                                                             "
"dragon ball z                                                                                                                                                                                                                                                  "
"Hechos, master chef, lo que callamos las mujeres.                                                                                                                                                                                                              "
"los deportes                                                                                                                                                                                                                                                   "
"los de comedia                                                                                                                                                                                                                                                 "
"lo que callamos las mujeres y a cada quen su santo                                                                                                                                                                                                             "
"documentales                                                                                                                                                                                                                                                   "
"realitis shows                                                                                                                                                                                                                                                 "
"benga la alegria                                                                                                                                                                                                                                               "
"la rosa de guadalupe                                                                                                                                                                                                                                           "
"deportivos                                                                                                                                                                                                                                                     "
"documentales,revistas,culturales                                                                                                                                                                                                                               "
"de salud y cultura                                                                                                                                                                                                                                             "
"comicos                                                                                                                                                                                                                                                        "
"entretenimiento                                                                                                                                                                                                                                                "
"caricaturaa y novelas                                                                                                                                                                                                                                          "
"dia a dia                                                                                                                                                                                                                                                      "
"programas culturales                                                                                                                                                                                                                                           "
"caricaturas y deportivos                                                                                                                                                                                                                                       "
"la isla                                                                                                                                                                                                                                                        "
"box                                                                                                                                                                                                                                                            "
"novelas y programas de revista                                                                                                                                                                                                                                 "
"los de revista                                                                                                                                                                                                                                                 "
"los de revista ventaneando                                                                                                                                                                                                                                     "
"programas de concursos                                                                                                                                                                                                                                         "
"Ninja Warrior, la voz México, malcolm el de enmedio, brozo                                                                                                                                                                                                     "
"Los comicos                                                                                                                                                                                                                                                    "
"de artistas o deportes                                                                                                                                                                                                                                         "
"Deportes los domingos o comentarios de deportes entre semana, noticieros.                                                                                                                                                                                      "
"Lucha libre, carabina de ambrosio, sábado de gala                                                                                                                                                                                                              "
"malcom y chavi del ocho                                                                                                                                                                                                                                        "
"máster chef, lo que callamos las mujeres                                                                                                                                                                                                                       "
"caricaturas,noticias,series                                                                                                                                                                                                                                    "
"La Rosa de Guadalupe, Cómo dice el dicho, Historias engarzadas, Lo que callamos las mujeres, Frente a Frente.                                                                                                                                                  "
"Venga la alegria                                                                                                                                                                                                                                               "
"Ventaneando sabadazo                                                                                                                                                                                                                                           "
"la Rosa de Guadalupe, como dice el dicho, doce corazones, mujeres de negro                                                                                                                                                                                     "
"series policiacas                                                                                                                                                                                                                                              "
"novelas. y peliculas                                                                                                                                                                                                                                           "
"las noticias y deportes                                                                                                                                                                                                                                        "
"Ventaneando, lo que callamos las mujeres, la isla.                                                                                                                                                                                                             "
"Comentarista de deportes, de opinión,                                                                                                                                                                                                                          "
"Más deporte, ver el box cuando lo transmiten y sobre todo los partidos del América                                                                                                                                                                             "
"las Mujeres de Negro, Vino el amor con Gabriel Soto                                                                                                                                                                                                            "
"Ventaneando, que hay de comer, master chef                                                                                                                                                                                                                     "
"noticieros y juegos de reto mentar                                                                                                                                                                                                                             "
"Cada quien si santo, el soccer, noticias en el canal 2                                                                                                                                                                                                         "
"programas cómicos, como la hora pico, el Albertano y l aVitor                                                                                                                                                                                                  "
"Hoy, como dice el dicho, sabadazo, Tres veces ana, la rosa de Guadalupe                                                                                                                                                                                        "
"Lo que callamos las mujeres, Máster Chef, cosas de la vida                                                                                                                                                                                                     "
"d accion                                                                                                                                                                                                                                                       "
"las telenovela                                                                                                                                                                                                                                                 "
"cien mexicanos dijeron                                                                                                                                                                                                                                         "
"Venga la Alegria, Lo que callamos las mujeres, las tardes con la Bigorra.                                                                                                                                                                                      "
"hoy la rosa de guadalupe y novelas                                                                                                                                                                                                                             "
"partidos fútbol Deportes Noticias                                                                                                                                                                                                                              "
"Difícil de creer, los protagonistas, hechos y la hora pico                                                                                                                                                                                                     "
"3 veces Ana, Vino el amor                                                                                                                                                                                                                                      "
"viernes botanero                                                                                                                                                                                                                                               "
"la jugada deportes y noticias                                                                                                                                                                                                                                  "
"me gustan las películas de temporada navideña                                                                                                                                                                                                                  "
"acción                                                                                                                                                                                                                                                         "
"Máster Chef, Lo que callamos las mujeres, La rosa de Guadalupe, Paty Chapoy                                                                                                                                                                                    "
"Como dice el dicho                                                                                                                                                                                                                                             "
"venga la alegría                                                                                                                                                                                                                                               "
"infantiles, novelas, noticias y deportes                                                                                                                                                                                                                       "
"Ventaneando con Paty Chapoy y las series del canal ,7                                                                                                                                                                                                          "
"De entretenimiento. deportes, noticias y comentarios de política                                                                                                                                                                                               "
"noticias y religión                                                                                                                                                                                                                                            "
"películas de Pedro Infante y Cantinflas                                                                                                                                                                                                                        "
"Como dice el dicho Hoy, y la novela de la 5 de la tarde                                                                                                                                                                                                        "
"Más deporte, 10 punto Denise Maekcel,                                                                                                                                                                                                                          "
"peliculas ... y novelas es lo que mas trasmiten en la tv abierta                                                                                                                                                                                               "
"La novela Amo despertar contigo,  Los Gonzalez                                                                                                                                                                                                                 "
"Deportes, noticias, programas de politica                                                                                                                                                                                                                      "
"Máster Chef, la voz México (cuando salía)                                                                                                                                                                                                                      "
"Dragón Ball Z, Drake y Josh                                                                                                                                                                                                                                    "
"Mentiras Verdaderas, Al Xtremo, máster Chef, la Resolana                                                                                                                                                                                                       "
"la voz mexico                                                                                                                                                                                                                                                  "
"foro tv                                                                                                                                                                                                                                                        "
"Televisa                                                                                                                                                                                                                                                       "
